PlayerID,Age,Gender,Location,PlayTimeHours,SessionsPerWeek,AvgSessionDurationMinutes,EngagementLevel,GameGenre,GameDifficulty,PlayerLevel,AchievementsUnlocked,InGamePurchases,Age_range,PlayTimeHours_range,SessionsPerWeek_range,AvgSessionDurationMinutes_range,PlayerLevel_range,AchievementsUnlocked_range
15825,33,Male,Asia,12,17,130,High,Simulation,Easy,45,28,0,32-39	,12-17	,14-19	,94-136	,26-49	,24-36	
15826,42,Female,USA,7,3,128,Medium,Simulation,Easy,35,43,0,40-49	,7-11	,0-4	,94-136	,26-49	,37-49	
15827,35,Female,Europe,10,12,116,Medium,Strategy,Medium,48,10,1,32-39	,7-11	,10-13	,94-136	,26-49	,0-11	
15828,28,Female,Asia,12,18,90,High,Simulation,Easy,76,47,0,24-31	,12-17	,14-19	,52-93	,74-99	,37-49	
15829,47,Male,USA,11,2,40,Low,Sports,Medium,48,45,0,40-49	,7-11	,0-4	,10-51	,26-49	,37-49	
15830,24,Female,Asia,6,1,169,Low,Action,Easy,11,47,1,24-31	,1-6	,0-4	,137-179	,1-25	,37-49	
15831,33,Male,USA,4,3,81,Low,Action,Easy,23,38,0,32-39	,1-6	,0-4	,52-93	,1-25	,37-49	
15832,44,Female,Other,24,3,146,Medium,Sports,Easy,92,35,1,40-49	,18-24	,0-4	,137-179	,74-99	,24-36	
15833,36,Female,USA,4,17,148,High,Strategy,Hard,5,34,0,32-39	,1-6	,14-19	,137-179	,1-25	,24-36	
15834,17,Male,USA,4,6,86,Medium,Simulation,Medium,88,18,0,15-23	,1-6	,5-9	,52-93	,74-99	,12-23	
15835,32,Female,USA,23,7,107,Medium,Simulation,Easy,44,41,1,32-39	,18-24	,5-9	,94-136	,26-49	,37-49	
15836,25,Male,USA,10,10,58,Medium,Action,Easy,38,21,0,24-31	,7-11	,10-13	,52-93	,26-49	,12-23	
15837,16,Male,Asia,2,1,10,Low,Strategy,Easy,1,21,1,15-23	,1-6	,0-4	,10-51	,1-25	,12-23	
15838,26,Female,USA,11,11,150,High,RPG,Easy,5,34,0,24-31	,7-11	,10-13	,137-179	,1-25	,24-36	
15839,20,Male,Asia,18,2,63,Low,RPG,Medium,89,2,0,15-23	,18-24	,0-4	,52-93	,74-99	,0-11	
15840,43,Male,Other,15,2,113,Low,Simulation,Easy,7,39,0,40-49	,12-17	,0-4	,94-136	,1-25	,37-49	
15841,44,Male,Other,15,8,81,Medium,Action,Medium,77,45,0,40-49	,12-17	,5-9	,52-93	,74-99	,37-49	
15842,16,Male,Asia,24,6,124,Medium,Simulation,Easy,80,8,0,15-23	,18-24	,5-9	,94-136	,74-99	,0-11	
15843,23,Male,Other,11,2,12,Low,Simulation,Easy,70,15,0,15-23	,7-11	,0-4	,10-51	,50-73	,12-23	
15844,16,Female,USA,5,14,58,Medium,Strategy,Medium,4,9,0,15-23	,1-6	,14-19	,52-93	,1-25	,0-11	
15845,43,Male,Other,10,2,92,Low,Sports,Easy,40,36,1,40-49	,7-11	,0-4	,52-93	,26-49	,24-36	
15846,47,Female,USA,18,1,37,Low,Simulation,Easy,44,22,0,40-49	,18-24	,0-4	,10-51	,26-49	,12-23	
15847,24,Female,USA,14,2,38,Low,Strategy,Easy,94,1,1,24-31	,12-17	,0-4	,10-51	,74-99	,0-11	
15848,48,Male,USA,12,15,169,High,Action,Easy,4,5,0,40-49	,12-17	,14-19	,137-179	,1-25	,0-11	
15849,22,Female,Asia,10,9,138,Medium,RPG,Easy,44,9,0,15-23	,7-11	,5-9	,137-179	,26-49	,0-11	
15850,47,Male,USA,24,18,72,Low,Simulation,Hard,33,8,0,40-49	,18-24	,14-19	,52-93	,26-49	,0-11	
15851,20,Male,USA,16,10,112,Medium,Sports,Hard,24,25,0,15-23	,12-17	,10-13	,94-136	,1-25	,24-36	
15852,33,Male,Europe,18,2,109,Medium,Simulation,Medium,45,49,0,32-39	,18-24	,0-4	,94-136	,26-49	,37-49	
15853,46,Male,Europe,13,1,45,Low,Simulation,Easy,71,26,0,40-49	,12-17	,0-4	,10-51	,50-73	,24-36	
15854,41,Female,USA,14,15,112,High,Strategy,Medium,26,42,1,40-49	,12-17	,14-19	,94-136	,26-49	,37-49	
15855,15,Male,Europe,8,10,117,Medium,Action,Medium,51,20,0,15-23	,7-11	,10-13	,94-136	,50-73	,12-23	
15856,47,Female,USA,6,0,154,Low,Action,Hard,5,10,0,40-49	,1-6	,0-4	,137-179	,1-25	,0-11	
15857,46,Female,Europe,18,15,52,Medium,Sports,Medium,83,29,0,40-49	,18-24	,14-19	,52-93	,74-99	,24-36	
15858,19,Male,Europe,2,2,49,Low,Sports,Medium,17,34,0,15-23	,1-6	,0-4	,10-51	,1-25	,24-36	
15859,31,Female,Other,24,13,37,Medium,Sports,Medium,97,37,0,24-31	,18-24	,10-13	,10-51	,74-99	,37-49	
15860,22,Female,Asia,22,0,28,Low,Sports,Hard,32,21,0,15-23	,18-24	,0-4	,10-51	,26-49	,12-23	
15861,48,Female,USA,20,3,49,Low,RPG,Hard,46,45,0,40-49	,18-24	,0-4	,10-51	,26-49	,37-49	
15862,23,Male,USA,16,18,104,High,Sports,Hard,10,15,0,15-23	,12-17	,14-19	,94-136	,1-25	,12-23	
15863,37,Male,Other,16,0,13,Low,Strategy,Hard,80,0,0,32-39	,12-17	,0-4	,10-51	,74-99	,0-11	
15864,49,Male,Europe,18,0,168,Low,Action,Hard,89,6,1,40-49	,18-24	,0-4	,137-179	,74-99	,0-11	
15865,21,Female,Asia,22,15,127,High,Action,Hard,81,22,0,15-23	,18-24	,14-19	,94-136	,74-99	,12-23	
15866,29,Male,Europe,13,19,29,Medium,Strategy,Hard,18,34,0,24-31	,12-17	,14-19	,10-51	,1-25	,24-36	
15867,34,Female,Asia,5,7,118,Medium,Action,Easy,1,34,0,32-39	,1-6	,5-9	,94-136	,1-25	,24-36	
15868,39,Female,USA,3,19,104,High,Action,Easy,50,34,0,32-39	,1-6	,14-19	,94-136	,50-73	,24-36	
15869,17,Male,Asia,13,10,29,Low,RPG,Medium,19,10,0,15-23	,12-17	,10-13	,10-51	,1-25	,0-11	
15870,38,Male,Asia,16,4,133,Medium,RPG,Hard,42,5,0,32-39	,12-17	,0-4	,94-136	,26-49	,0-11	
15871,48,Female,USA,21,7,146,Medium,Sports,Hard,97,48,0,40-49	,18-24	,5-9	,137-179	,74-99	,37-49	
15872,36,Male,USA,22,1,135,Low,Sports,Easy,65,5,0,32-39	,18-24	,0-4	,94-136	,50-73	,0-11	
15873,25,Male,Europe,18,12,77,Medium,Simulation,Hard,68,28,0,24-31	,18-24	,10-13	,52-93	,50-73	,24-36	
15874,22,Male,Asia,22,18,164,High,RPG,Hard,82,3,0,15-23	,18-24	,14-19	,137-179	,74-99	,0-11	
15875,49,Male,Other,22,4,157,Medium,Strategy,Easy,42,1,1,40-49	,18-24	,0-4	,137-179	,26-49	,0-11	
15876,22,Male,Europe,8,6,72,Medium,Strategy,Easy,24,16,1,15-23	,7-11	,5-9	,52-93	,1-25	,12-23	
15877,41,Male,Europe,10,11,65,Medium,Simulation,Easy,76,9,0,40-49	,7-11	,10-13	,52-93	,74-99	,0-11	
15878,42,Male,Asia,20,9,117,Medium,RPG,Easy,13,18,0,40-49	,18-24	,5-9	,94-136	,1-25	,12-23	
15879,48,Male,USA,24,16,99,High,RPG,Medium,1,20,0,40-49	,18-24	,14-19	,94-136	,1-25	,12-23	
15880,46,Male,Asia,4,4,27,Low,Strategy,Easy,88,9,0,40-49	,1-6	,0-4	,10-51	,74-99	,0-11	
15881,29,Male,USA,21,4,48,Low,RPG,Medium,23,41,1,24-31	,18-24	,0-4	,10-51	,1-25	,37-49	
15882,31,Female,Europe,7,7,153,Medium,Sports,Hard,21,1,0,24-31	,7-11	,5-9	,137-179	,1-25	,0-11	
15883,47,Male,Other,15,14,134,Medium,RPG,Medium,57,37,0,40-49	,12-17	,14-19	,94-136	,50-73	,37-49	
15884,30,Male,Europe,12,1,86,Low,RPG,Easy,89,0,0,24-31	,12-17	,0-4	,52-93	,74-99	,0-11	
15885,43,Female,USA,17,0,119,Low,Strategy,Easy,11,24,0,40-49	,12-17	,0-4	,94-136	,1-25	,24-36	
15886,23,Male,Asia,22,3,139,Medium,RPG,Medium,44,6,1,15-23	,18-24	,0-4	,137-179	,26-49	,0-11	
15887,47,Male,Europe,10,18,94,High,Action,Easy,28,1,0,40-49	,7-11	,14-19	,94-136	,26-49	,0-11	
15888,43,Female,USA,18,5,64,Medium,RPG,Medium,47,48,0,40-49	,18-24	,5-9	,52-93	,26-49	,37-49	
15889,27,Male,USA,14,4,61,Low,Strategy,Medium,43,4,0,24-31	,12-17	,0-4	,52-93	,26-49	,0-11	
15890,35,Female,USA,13,3,140,Medium,Action,Medium,2,33,0,32-39	,12-17	,0-4	,137-179	,1-25	,24-36	
15891,35,Female,USA,22,10,152,High,Sports,Easy,63,1,0,32-39	,18-24	,10-13	,137-179	,50-73	,0-11	
15892,19,Male,Europe,20,12,171,High,Action,Medium,92,39,0,15-23	,18-24	,10-13	,137-179	,74-99	,37-49	
15893,24,Male,Europe,10,2,174,Medium,RPG,Medium,1,9,0,24-31	,7-11	,0-4	,137-179	,1-25	,0-11	
15894,20,Male,Asia,12,10,154,High,RPG,Medium,83,12,0,15-23	,12-17	,10-13	,137-179	,74-99	,12-23	
15895,27,Male,Europe,4,2,73,Low,Simulation,Hard,82,26,1,24-31	,1-6	,0-4	,52-93	,74-99	,24-36	
15896,15,Female,USA,1,10,138,High,Sports,Easy,44,25,0,15-23	,1-6	,10-13	,137-179	,26-49	,24-36	
15897,34,Male,USA,11,10,177,High,Strategy,Easy,47,34,0,32-39	,7-11	,10-13	,137-179	,26-49	,24-36	
15898,22,Male,USA,13,15,79,Medium,Strategy,Medium,74,47,1,15-23	,12-17	,14-19	,52-93	,74-99	,37-49	
15899,24,Male,Other,13,18,169,High,Strategy,Hard,84,3,1,24-31	,12-17	,14-19	,137-179	,74-99	,0-11	
15900,23,Male,USA,24,6,29,Medium,Simulation,Hard,82,47,0,15-23	,18-24	,5-9	,10-51	,74-99	,37-49	
15901,17,Male,Europe,8,6,118,Medium,Strategy,Hard,71,18,0,15-23	,7-11	,5-9	,94-136	,50-73	,12-23	
15902,25,Male,Asia,14,16,41,Medium,Action,Easy,92,22,0,24-31	,12-17	,14-19	,10-51	,74-99	,12-23	
15903,26,Female,Other,13,8,43,Medium,Sports,Easy,71,0,0,24-31	,12-17	,5-9	,10-51	,50-73	,0-11	
15904,24,Male,USA,14,18,72,Medium,RPG,Hard,53,34,1,24-31	,12-17	,14-19	,52-93	,50-73	,24-36	
15905,39,Male,USA,20,3,120,Medium,Strategy,Hard,17,35,1,32-39	,18-24	,0-4	,94-136	,1-25	,24-36	
15906,39,Male,USA,4,5,104,Medium,Sports,Hard,97,4,0,32-39	,1-6	,5-9	,94-136	,74-99	,0-11	
15907,25,Male,USA,10,19,76,High,RPG,Easy,67,18,0,24-31	,7-11	,14-19	,52-93	,50-73	,12-23	
15908,40,Male,Europe,14,10,42,Medium,RPG,Easy,84,25,1,40-49	,12-17	,10-13	,10-51	,74-99	,24-36	
15909,28,Male,Europe,2,1,100,Low,Action,Easy,32,7,1,24-31	,1-6	,0-4	,94-136	,26-49	,0-11	
15910,15,Male,Asia,9,1,18,Low,Action,Hard,28,24,0,15-23	,7-11	,0-4	,10-51	,26-49	,24-36	
15911,18,Male,USA,10,11,134,High,RPG,Hard,59,29,1,15-23	,7-11	,10-13	,94-136	,50-73	,24-36	
15912,44,Male,Europe,4,19,144,High,Strategy,Easy,95,47,0,40-49	,1-6	,14-19	,137-179	,74-99	,37-49	
15913,26,Female,USA,23,3,22,Low,Simulation,Hard,78,42,0,24-31	,18-24	,0-4	,10-51	,74-99	,37-49	
15914,49,Male,Asia,8,12,30,Medium,Simulation,Easy,61,39,1,40-49	,7-11	,10-13	,10-51	,50-73	,37-49	
15915,27,Female,Asia,16,3,153,Medium,Strategy,Easy,5,19,0,24-31	,12-17	,0-4	,137-179	,1-25	,12-23	
15916,45,Male,Europe,22,17,25,Low,RPG,Medium,31,43,0,40-49	,18-24	,14-19	,10-51	,26-49	,37-49	
15917,37,Female,USA,12,18,179,High,Strategy,Easy,33,32,0,32-39	,12-17	,14-19	,137-179	,26-49	,24-36	
15918,18,Male,Other,3,5,46,Low,Simulation,Easy,2,31,0,15-23	,1-6	,5-9	,10-51	,1-25	,24-36	
15919,30,Male,Asia,12,5,15,Low,RPG,Hard,4,5,1,24-31	,12-17	,5-9	,10-51	,1-25	,0-11	
15920,21,Female,USA,7,0,116,Low,Action,Medium,13,30,1,15-23	,7-11	,0-4	,94-136	,1-25	,24-36	
15921,36,Female,Europe,17,14,21,High,Action,Medium,8,16,0,32-39	,12-17	,14-19	,10-51	,1-25	,12-23	
15922,43,Female,USA,10,11,153,Medium,Simulation,Hard,5,42,0,40-49	,7-11	,10-13	,137-179	,1-25	,37-49	
15923,25,Male,USA,21,3,114,Medium,Action,Medium,91,48,1,24-31	,18-24	,0-4	,94-136	,74-99	,37-49	
15924,47,Male,USA,17,2,138,Medium,Strategy,Hard,93,32,0,40-49	,12-17	,0-4	,137-179	,74-99	,24-36	
15925,43,Male,Europe,22,15,140,High,Sports,Easy,79,6,1,40-49	,18-24	,14-19	,137-179	,74-99	,0-11	
15926,26,Female,USA,10,5,109,Medium,Sports,Easy,44,18,0,24-31	,7-11	,5-9	,94-136	,26-49	,12-23	
15927,21,Female,USA,19,17,66,Medium,Action,Easy,6,26,0,15-23	,18-24	,14-19	,52-93	,1-25	,24-36	
15928,40,Male,USA,20,18,17,Low,Strategy,Medium,16,33,0,40-49	,18-24	,14-19	,10-51	,1-25	,24-36	
15929,23,Female,USA,2,6,45,Low,Action,Easy,53,7,0,15-23	,1-6	,5-9	,10-51	,50-73	,0-11	
15930,48,Male,Asia,5,9,164,High,Action,Medium,3,32,0,40-49	,1-6	,5-9	,137-179	,1-25	,24-36	
15931,27,Male,Europe,18,9,61,Medium,RPG,Medium,65,38,0,24-31	,18-24	,5-9	,52-93	,50-73	,37-49	
15932,39,Male,USA,15,10,31,Low,Strategy,Medium,1,17,0,32-39	,12-17	,10-13	,10-51	,1-25	,12-23	
15933,38,Male,USA,4,18,37,Medium,Simulation,Medium,4,28,1,32-39	,1-6	,14-19	,10-51	,1-25	,24-36	
15934,31,Male,Asia,18,7,71,Medium,Strategy,Easy,83,11,1,24-31	,18-24	,5-9	,52-93	,74-99	,0-11	
15935,16,Male,Other,20,4,110,Medium,Strategy,Hard,87,7,0,15-23	,18-24	,0-4	,94-136	,74-99	,0-11	
15936,27,Male,Europe,13,17,88,High,Action,Hard,28,29,0,24-31	,12-17	,14-19	,52-93	,26-49	,24-36	
15937,45,Male,USA,24,7,20,Low,RPG,Medium,27,25,0,40-49	,18-24	,5-9	,10-51	,26-49	,24-36	
15938,43,Female,Europe,8,6,66,Medium,RPG,Easy,99,31,0,40-49	,7-11	,5-9	,52-93	,74-99	,24-36	
15939,42,Male,USA,19,13,163,High,Action,Easy,81,28,0,40-49	,18-24	,10-13	,137-179	,74-99	,24-36	
15940,41,Male,USA,24,5,36,Low,RPG,Hard,27,17,0,40-49	,18-24	,5-9	,10-51	,26-49	,12-23	
15941,29,Male,Europe,2,4,123,Medium,Strategy,Medium,39,36,1,24-31	,1-6	,0-4	,94-136	,26-49	,24-36	
15942,45,Female,USA,17,3,120,Medium,Simulation,Hard,89,42,1,40-49	,12-17	,0-4	,94-136	,74-99	,37-49	
15943,29,Male,Other,5,4,123,Medium,Simulation,Easy,94,22,0,24-31	,1-6	,0-4	,94-136	,74-99	,12-23	
15944,47,Female,Asia,5,14,165,High,Simulation,Easy,78,18,1,40-49	,1-6	,14-19	,137-179	,74-99	,12-23	
15945,34,Male,USA,8,6,154,Medium,RPG,Easy,4,26,0,32-39	,7-11	,5-9	,137-179	,1-25	,24-36	
15946,26,Male,Other,20,15,169,High,Sports,Easy,55,24,0,24-31	,18-24	,14-19	,137-179	,50-73	,24-36	
15947,23,Male,USA,17,13,101,Medium,Action,Medium,2,20,0,15-23	,12-17	,10-13	,94-136	,1-25	,12-23	
15948,37,Male,Europe,19,4,46,Low,Sports,Medium,82,28,0,32-39	,18-24	,0-4	,10-51	,74-99	,24-36	
15949,22,Male,Europe,1,3,44,Low,Action,Easy,26,37,0,15-23	,1-6	,0-4	,10-51	,26-49	,37-49	
15950,46,Male,Europe,7,13,105,Medium,Sports,Easy,84,2,0,40-49	,7-11	,10-13	,94-136	,74-99	,0-11	
15951,28,Male,USA,13,4,167,Medium,Action,Easy,75,37,0,24-31	,12-17	,0-4	,137-179	,74-99	,37-49	
15952,41,Male,Other,14,6,175,Medium,Simulation,Medium,57,49,0,40-49	,12-17	,5-9	,137-179	,50-73	,37-49	
15953,39,Female,USA,15,3,45,High,Simulation,Medium,59,15,1,32-39	,12-17	,0-4	,10-51	,50-73	,12-23	
15954,27,Female,Europe,11,4,114,Medium,Strategy,Easy,92,27,0,24-31	,7-11	,0-4	,94-136	,74-99	,24-36	
15955,35,Male,Asia,11,3,37,Low,Sports,Medium,92,18,1,32-39	,7-11	,0-4	,10-51	,74-99	,12-23	
15956,45,Male,Asia,23,18,163,Medium,Action,Hard,93,2,1,40-49	,18-24	,14-19	,137-179	,74-99	,0-11	
15957,19,Male,Europe,17,15,120,High,Simulation,Hard,77,47,0,15-23	,12-17	,14-19	,94-136	,74-99	,37-49	
15958,27,Male,Asia,15,9,97,Medium,Action,Easy,55,15,0,24-31	,12-17	,5-9	,94-136	,50-73	,12-23	
15959,42,Female,USA,2,17,143,High,Simulation,Easy,78,43,0,40-49	,1-6	,14-19	,137-179	,74-99	,37-49	
15960,39,Female,Asia,19,4,47,Low,Action,Easy,89,10,1,32-39	,18-24	,0-4	,10-51	,74-99	,0-11	
15961,49,Male,Asia,19,11,42,Medium,Sports,Easy,94,1,0,40-49	,18-24	,10-13	,10-51	,74-99	,0-11	
15962,21,Male,Europe,24,13,128,High,Action,Easy,49,5,0,15-23	,18-24	,10-13	,94-136	,26-49	,0-11	
15963,46,Male,USA,6,4,100,Medium,Simulation,Easy,61,21,1,40-49	,1-6	,0-4	,94-136	,50-73	,12-23	
15964,17,Female,USA,15,1,113,Low,Action,Hard,51,21,0,15-23	,12-17	,0-4	,94-136	,50-73	,12-23	
15965,36,Male,USA,11,15,49,Medium,Simulation,Medium,66,24,0,32-39	,7-11	,14-19	,10-51	,50-73	,24-36	
15966,22,Female,Europe,15,16,114,High,Strategy,Medium,42,23,1,15-23	,12-17	,14-19	,94-136	,26-49	,12-23	
15967,31,Female,Other,17,19,78,High,RPG,Easy,31,27,0,24-31	,12-17	,14-19	,52-93	,26-49	,24-36	
15968,41,Female,Europe,18,2,136,Low,RPG,Easy,4,17,0,40-49	,18-24	,0-4	,94-136	,1-25	,12-23	
15969,47,Male,Europe,8,18,119,High,Sports,Easy,1,48,0,40-49	,7-11	,14-19	,94-136	,1-25	,37-49	
15970,31,Male,Other,18,3,149,Medium,Simulation,Easy,86,19,0,24-31	,18-24	,0-4	,137-179	,74-99	,12-23	
15971,26,Male,Europe,6,12,67,Medium,Sports,Medium,24,0,0,24-31	,1-6	,10-13	,52-93	,1-25	,0-11	
15972,41,Female,USA,1,7,24,Low,Sports,Medium,72,33,0,40-49	,1-6	,5-9	,10-51	,50-73	,24-36	
15973,22,Male,Asia,23,6,18,Low,Action,Hard,66,28,1,15-23	,18-24	,5-9	,10-51	,50-73	,24-36	
15974,37,Female,Europe,21,11,133,High,RPG,Hard,64,37,0,32-39	,18-24	,10-13	,94-136	,50-73	,37-49	
15975,43,Female,Other,16,19,87,High,Sports,Hard,69,0,0,40-49	,12-17	,14-19	,52-93	,50-73	,0-11	
15976,34,Female,Asia,20,7,95,Medium,Simulation,Easy,20,29,0,32-39	,18-24	,5-9	,94-136	,1-25	,24-36	
15977,30,Male,Other,10,1,85,Low,Simulation,Easy,84,32,1,24-31	,7-11	,0-4	,52-93	,74-99	,24-36	
15978,31,Male,USA,3,3,33,Low,Strategy,Easy,69,20,0,24-31	,1-6	,0-4	,10-51	,50-73	,12-23	
15979,30,Male,USA,17,5,40,Low,RPG,Hard,57,10,0,24-31	,12-17	,5-9	,10-51	,50-73	,0-11	
15980,33,Male,Europe,18,10,37,High,Sports,Medium,40,42,0,32-39	,18-24	,10-13	,10-51	,26-49	,37-49	
15981,22,Female,USA,21,1,129,Low,Strategy,Medium,82,24,0,15-23	,18-24	,0-4	,94-136	,74-99	,24-36	
15982,43,Female,Europe,8,10,157,High,Simulation,Easy,42,6,0,40-49	,7-11	,10-13	,137-179	,26-49	,0-11	
15983,40,Male,Asia,20,5,160,Medium,RPG,Medium,27,24,0,40-49	,18-24	,5-9	,137-179	,26-49	,24-36	
15984,45,Male,Europe,20,7,122,Medium,Simulation,Easy,15,40,0,40-49	,18-24	,5-9	,94-136	,1-25	,37-49	
15985,26,Male,Europe,4,4,114,Medium,Sports,Medium,34,11,0,24-31	,1-6	,0-4	,94-136	,26-49	,0-11	
15986,31,Male,Europe,5,14,113,High,Action,Medium,29,4,0,24-31	,1-6	,14-19	,94-136	,26-49	,0-11	
15987,29,Male,Asia,6,11,178,High,RPG,Easy,88,15,0,24-31	,1-6	,10-13	,137-179	,74-99	,12-23	
15988,23,Male,Europe,13,9,94,Medium,Strategy,Medium,33,39,0,15-23	,12-17	,5-9	,94-136	,26-49	,37-49	
15989,26,Female,Asia,5,17,44,Medium,Strategy,Easy,7,5,0,24-31	,1-6	,14-19	,10-51	,1-25	,0-11	
15990,46,Female,Other,6,10,28,Low,Action,Easy,56,10,0,40-49	,1-6	,10-13	,10-51	,50-73	,0-11	
15991,39,Male,USA,6,17,150,High,Strategy,Hard,71,40,0,32-39	,1-6	,14-19	,137-179	,50-73	,37-49	
15992,32,Female,Other,4,7,15,Low,Action,Easy,72,30,0,32-39	,1-6	,5-9	,10-51	,50-73	,24-36	
15993,29,Male,USA,2,9,141,Medium,RPG,Hard,53,18,0,24-31	,1-6	,5-9	,137-179	,50-73	,12-23	
15994,46,Female,Europe,6,6,95,Medium,Sports,Easy,80,17,0,40-49	,1-6	,5-9	,94-136	,74-99	,12-23	
15995,20,Male,Other,10,6,38,Low,Sports,Easy,43,17,0,15-23	,7-11	,5-9	,10-51	,26-49	,12-23	
15996,49,Male,Europe,16,16,12,Low,RPG,Hard,39,33,1,40-49	,12-17	,14-19	,10-51	,26-49	,24-36	
15997,48,Male,USA,2,18,146,Low,Strategy,Easy,27,42,0,40-49	,1-6	,14-19	,137-179	,26-49	,37-49	
15998,19,Male,Europe,7,6,87,Medium,Action,Easy,26,33,0,15-23	,7-11	,5-9	,52-93	,26-49	,24-36	
15999,32,Female,Asia,10,16,110,High,RPG,Hard,13,24,0,32-39	,7-11	,14-19	,94-136	,1-25	,24-36	
16000,30,Female,Europe,10,16,115,High,RPG,Easy,15,40,1,24-31	,7-11	,14-19	,94-136	,1-25	,37-49	
16001,22,Female,Asia,22,15,81,Medium,Sports,Easy,30,35,0,15-23	,18-24	,14-19	,52-93	,26-49	,24-36	
16002,39,Female,Asia,4,0,133,Low,RPG,Easy,29,23,0,32-39	,1-6	,0-4	,94-136	,26-49	,12-23	
16003,46,Male,Other,4,16,155,High,Simulation,Easy,98,5,1,40-49	,1-6	,14-19	,137-179	,74-99	,0-11	
16004,40,Male,USA,3,17,143,High,RPG,Easy,53,37,0,40-49	,1-6	,14-19	,137-179	,50-73	,37-49	
16005,36,Female,Europe,11,19,177,High,Action,Easy,98,48,0,32-39	,7-11	,14-19	,137-179	,74-99	,37-49	
16006,45,Male,USA,1,0,107,Low,RPG,Medium,34,5,0,40-49	,1-6	,0-4	,94-136	,26-49	,0-11	
16007,24,Male,Europe,2,0,59,Low,Action,Easy,7,20,0,24-31	,1-6	,0-4	,52-93	,1-25	,12-23	
16008,26,Female,USA,24,9,177,High,Sports,Easy,52,44,1,24-31	,18-24	,5-9	,137-179	,50-73	,37-49	
16009,42,Male,USA,8,11,167,High,Simulation,Easy,3,38,1,40-49	,7-11	,10-13	,137-179	,1-25	,37-49	
16010,20,Male,Other,14,7,31,Medium,Simulation,Medium,57,48,1,15-23	,12-17	,5-9	,10-51	,50-73	,37-49	
16011,34,Male,Europe,3,14,55,Medium,Sports,Easy,28,6,0,32-39	,1-6	,14-19	,52-93	,26-49	,0-11	
16012,19,Male,USA,11,1,108,Low,Strategy,Hard,26,38,0,15-23	,7-11	,0-4	,94-136	,26-49	,37-49	
16013,37,Female,Europe,11,0,109,Low,Action,Easy,29,13,1,32-39	,7-11	,0-4	,94-136	,26-49	,12-23	
16014,23,Female,Europe,19,17,73,Medium,Simulation,Medium,85,22,0,15-23	,18-24	,14-19	,52-93	,74-99	,12-23	
16015,43,Male,Europe,22,2,129,Medium,Action,Hard,30,38,0,40-49	,18-24	,0-4	,94-136	,26-49	,37-49	
16016,30,Female,Europe,9,0,84,Low,Action,Hard,21,22,1,24-31	,7-11	,0-4	,52-93	,1-25	,12-23	
16017,36,Female,Europe,4,8,52,Medium,Sports,Easy,49,28,0,32-39	,1-6	,5-9	,52-93	,26-49	,24-36	
16018,22,Male,USA,6,9,78,Medium,Action,Medium,46,38,0,15-23	,1-6	,5-9	,52-93	,26-49	,37-49	
16019,34,Female,Europe,9,3,26,Low,Simulation,Easy,65,33,0,32-39	,7-11	,0-4	,10-51	,50-73	,24-36	
16020,28,Male,Asia,4,3,67,Low,RPG,Easy,35,39,0,24-31	,1-6	,0-4	,52-93	,26-49	,37-49	
16021,48,Female,Europe,4,10,165,High,Action,Easy,12,31,0,40-49	,1-6	,10-13	,137-179	,1-25	,24-36	
16022,25,Female,Other,4,11,111,Medium,Simulation,Easy,85,40,1,24-31	,1-6	,10-13	,94-136	,74-99	,37-49	
16023,47,Male,Europe,5,8,65,Medium,Action,Easy,50,38,0,40-49	,1-6	,5-9	,52-93	,50-73	,37-49	
16024,45,Female,USA,8,5,105,Medium,Simulation,Hard,81,25,0,40-49	,7-11	,5-9	,94-136	,74-99	,24-36	
16025,48,Female,USA,16,3,91,Low,Simulation,Easy,11,21,0,40-49	,12-17	,0-4	,52-93	,1-25	,12-23	
16026,21,Male,Europe,12,2,88,Low,Strategy,Easy,47,26,1,15-23	,12-17	,0-4	,52-93	,26-49	,24-36	
16027,37,Male,Europe,14,4,96,Medium,Action,Hard,55,1,0,32-39	,12-17	,0-4	,94-136	,50-73	,0-11	
16028,21,Male,USA,14,13,175,High,RPG,Easy,49,45,0,15-23	,12-17	,10-13	,137-179	,26-49	,37-49	
16029,39,Male,Europe,24,18,115,High,Sports,Easy,91,40,0,32-39	,18-24	,14-19	,94-136	,74-99	,37-49	
16030,17,Male,USA,13,14,11,Low,Action,Medium,68,43,0,15-23	,12-17	,14-19	,10-51	,50-73	,37-49	
16031,34,Male,USA,14,18,33,Medium,RPG,Easy,50,43,0,32-39	,12-17	,14-19	,10-51	,50-73	,37-49	
16032,48,Male,Europe,19,12,95,Medium,Sports,Medium,74,32,0,40-49	,18-24	,10-13	,94-136	,74-99	,24-36	
16033,44,Male,Other,16,6,58,Medium,Simulation,Medium,57,14,0,40-49	,12-17	,5-9	,52-93	,50-73	,12-23	
16034,31,Female,USA,3,17,178,High,RPG,Easy,87,19,0,24-31	,1-6	,14-19	,137-179	,74-99	,12-23	
16035,24,Female,USA,2,19,22,Medium,Strategy,Hard,97,13,0,24-31	,1-6	,14-19	,10-51	,74-99	,12-23	
16036,49,Female,Europe,2,4,58,Medium,Strategy,Easy,95,31,0,40-49	,1-6	,0-4	,52-93	,74-99	,24-36	
16037,34,Male,USA,9,11,94,Medium,Simulation,Hard,64,48,0,32-39	,7-11	,10-13	,94-136	,50-73	,37-49	
